t,cmdty,state_id,state,market_id,market_name,state_name,district_id,district_name,qty
"2022-07-10","Onion","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","5"
"2022-07-10","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","36.5"
"2022-07-09","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","73.6"
"2022-07-09","Onion","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","4"
"2022-07-09","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","49.5"
"2022-07-09","Onion","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","4.5"
"2022-07-09","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","5450"
"2022-07-08","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","7140"
"2022-07-08","Onion","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","1.5"
"2022-07-08","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","88.7"
"2022-07-08","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","69.9"
"2022-07-07","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","34.2"
"2022-07-07","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","141.2"
"2022-07-07","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","7136"
"2022-07-07","Onion","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","2.5"
"2022-07-06","Onion","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","4.5"
"2022-07-06","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","7937"
"2022-07-06","Onion","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","2.5"
"2022-07-06","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","112.2"
"2022-07-05","Onion","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","2.5"
"2022-07-05","Onion","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","4.5"
"2022-07-05","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","86.4"
"2022-07-05","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","57.2"
"2022-07-05","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","8427"
"2022-07-04","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","78.6"
"2022-07-04","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","34.3"
"2022-07-04","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","1414"
"2022-07-04","Onion","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","4.5"
"2022-07-03","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","79.1"
"2022-07-03","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","178.7"
"2022-07-01","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","164.9"
"2022-07-01","Onion","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","3"
"2022-07-01","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","9745"
"2022-06-30","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","217.7"
"2022-06-30","Onion","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","4"
"2022-06-30","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","8130"
"2022-06-30","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","64.2"
"2022-06-29","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","1037"
"2022-06-29","Onion","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","4"
