t,cmdty,state_id,state,market_id,market_name,state_name,district_id,district_name,qty
"2023-09-01","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","150.6"
"2023-08-31","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","212.6"
"2023-08-31","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","33"
"2023-08-31","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","38.1"
"2023-08-30","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","272.5"
"2023-08-30","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","45"
"2023-08-30","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","53.3"
"2023-08-29","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","70.6"
"2023-08-29","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","259"
"2023-08-29","Green Chilli","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","25.4"
"2023-08-29","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","40"
"2023-08-28","Green Chilli","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","16.4"
"2023-08-28","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","28"
"2023-08-28","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","52.8"
"2023-08-28","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","254.1"
"2023-08-27","Green Chilli","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","12.6"
"2023-08-27","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","218.6"
"2023-08-27","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","28"
"2023-08-26","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","30"
"2023-08-26","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","48.1"
"2023-08-26","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","194.4"
"2023-08-25","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","50.4"
"2023-08-25","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","212.8"
"2023-08-25","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","42"
"2023-08-24","Green Chilli","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","19.8"
"2023-08-23","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","280.9"
"2023-08-23","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","62.3"
"2023-08-22","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","251.1"
"2023-08-22","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","56.6"
"2023-08-22","Green Chilli","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","12.5"
